TimeNav,Azimuth,GaragNumb,Graph,Latitude,Longitude,Marsh,Speed,TimeNav,dist,dist_delta
2020-11-08 21:10:00,179,2775,1,55.75379,49.189091999999995,22,22,2020-11-08 21:10:00,0.0779558882766348,0.0018139047393026658
2020-11-08 21:11:00,173,2775,1,55.75105500000001,49.189246999999995,22,18,2020-11-08 21:11:00,0.07960706687850364,0.0016511786018688357
2020-11-08 21:12:00,166,2775,1,55.74814,49.190138,22,19,2020-11-08 21:12:00,0.082018072063416,0.002411005184912371
2020-11-08 21:13:00,175,2775,1,55.746625,49.190388,22,17,2020-11-08 21:13:00,0.08311664965576772,0.0010985775923517127
2020-11-08 21:14:00,167,2775,1,55.742227,49.191645,22,41,2020-11-08 21:14:00,0.08679634668003113,0.0036796970242634064
2020-11-08 21:15:00,224,2775,1,55.740812,49.191307,22,15,2020-11-08 21:15:00,0.0874229436246596,0.0006265969446284797
2020-11-08 21:16:00,226,2775,1,55.73542800000001,49.18144,22,51,2020-11-08 21:16:00,0.08386183747687967,0.0035611061477799355
2020-11-08 21:17:00,104,2775,1,55.733605000000004,49.182897,22,22,2020-11-08 21:17:00,0.08618741089625004,0.002325573419370369
2020-11-08 21:18:00,213,2775,1,55.73243000000001,49.18235,22,14,2020-11-08 21:18:00,0.08667467263854459,0.000487261742294548
2020-11-08 21:19:00,219,2775,1,55.72814,49.177355,22,36,2020-11-08 21:19:00,0.08670667720538776,3.200456684317177e-05
2020-11-08 21:19:00,219,2775,1,55.72814,49.177355,22,36,2020-11-08 21:19:00,0.08670667720538776,0.0
2020-11-08 21:20:00,199,2775,1,55.722773,49.172398,22,40,2020-11-08 21:20:00,0.08815422790768752,0.0014475507022997658
2020-11-08 21:21:00,20,2775,1,55.721681999999994,49.171698,22,9,2020-11-08 21:21:00,0.08868538732508693,0.00053115941739941
2020-11-08 21:22:00,35,2775,1,55.72691999999999,49.176015,22,43,2020-11-08 21:22:00,0.08685546264916721,0.0018299246759197196
2020-11-08 21:23:00,34,2775,1,55.730594999999994,49.180445,22,28,2020-11-08 21:23:00,0.08677828966395107,7.717298521614513e-05
2020-11-08 21:24:00,290,2775,1,55.73370300000001,49.183058,22,7,2020-11-08 21:24:00,0.08622687085821136,0.000551418805739709
2020-11-08 21:25:00,46,2775,1,55.738168,49.18731,22,58,2020-11-08 21:25:00,0.08613262392960817,9.424692860318662e-05
2020-11-08 21:26:00,46,2775,1,55.744292,49.198577,22,60,2020-11-08 21:26:00,0.0911277124260225,0.004995088496414321
2020-11-08 21:27:00,46,2775,1,55.745278000000006,49.200396999999995,22,10,2020-11-08 21:27:00,0.09207861619289592,0.0009509037668734288
2020-11-08 21:28:00,45,2775,1,55.750005,49.209045,22,46,2020-11-08 21:28:00,0.09705402638221874,0.004975410189322821
2020-11-08 21:28:00,45,2775,1,55.750005,49.209045,22,46,2020-11-08 21:28:00,0.09705402638221874,0.0
2020-11-08 21:29:00,20,2775,1,55.755687,49.21864,22,51,2020-11-08 21:29:00,0.10322395653141765,0.006169930149198907
2020-11-08 21:30:00,0,2775,1,55.764855000000004,49.219275,22,63,2020-11-08 21:30:00,0.10057800543359564,0.002645951097822008
2020-11-08 21:31:00,351,2775,1,55.766935,49.219287,22,2,2020-11-08 21:31:00,0.09995920876537845,0.0006187966682171947
2020-11-08 21:32:00,288,2775,1,55.7673,49.216783,22,16,2020-11-08 21:32:00,0.09745913646241706,0.002500072302961384
2020-11-08 21:34:00,91,2775,1,55.772472,49.208562,22,13,2020-11-08 21:34:00,0.08810748536305034,0.00046772766141840727
2020-11-08 21:35:00,351,2775,1,55.77258000000001,49.209042,22,1,2020-11-08 21:35:00,0.08854076539650484,0.0004332800334544973
2020-11-08 21:36:00,220,2775,1,55.773073,49.208858,22,2,2020-11-08 21:36:00,0.08823256393191858,0.0003082014645862524
2020-11-08 21:37:00,220,2775,1,55.773073,49.208858,22,0,2020-11-08 21:37:00,0.08823256393191858,0.0
2020-11-08 21:37:00,220,2775,1,55.773073,49.208858,22,0,2020-11-08 21:37:00,0.08823256393191858,0.0
2020-11-08 21:38:00,220,2775,1,55.773073,49.208858,22,0,2020-11-08 21:38:00,0.08823256393191858,0.0
2020-11-08 21:39:00,220,2775,1,55.773073,49.208858,22,0,2020-11-08 21:39:00,0.08823256393191858,0.0
2020-11-08 21:40:00,220,2775,1,55.773073,49.208858,22,0,2020-11-08 21:40:00,0.08823256393191858,0.0
2020-11-08 21:41:00,220,2775,1,55.773073,49.208858,22,0,2020-11-08 21:41:00,0.08823256393191858,0.0
2020-11-08 21:42:00,220,2775,1,55.773073,49.208858,22,0,2020-11-08 21:42:00,0.08823256393191858,0.0
2020-11-08 21:43:00,91,2775,1,55.77245500000001,49.209755,22,12,2020-11-08 21:43:00,0.08926123804317243,0.0010286741112538467
2020-11-08 21:44:00,299,2775,1,55.771280000000004,49.211945,22,16,2020-11-08 21:44:00,0.09168702095716626,0.0024257829139938264
2020-11-08 21:45:00,299,2775,1,55.771280000000004,49.211945,22,0,2020-11-08 21:45:00,0.09168702095716626,0.0
2020-11-08 21:46:00,299,2775,1,55.771280000000004,49.211945,22,0,2020-11-08 21:46:00,0.09168702095716626,0.0
2020-11-08 21:46:00,299,2775,1,55.771280000000004,49.211945,22,0,2020-11-08 21:46:00,0.09168702095716626,0.0
2020-11-08 21:47:00,299,2775,1,55.771280000000004,49.211945,22,0,2020-11-08 21:47:00,0.09168702095716626,0.0
2020-11-08 21:48:00,299,2775,1,55.771280000000004,49.211945,22,0,2020-11-08 21:48:00,0.09168702095716626,0.0
2020-11-08 21:49:00,299,2775,1,55.771280000000004,49.211945,22,0,2020-11-08 21:49:00,0.09168702095716626,0.0
2020-11-08 21:50:00,299,2775,1,55.771280000000004,49.211945,22,0,2020-11-08 21:50:00,0.09168702095716626,0.0
2020-11-08 21:51:00,299,2775,1,55.771280000000004,49.211945,22,0,2020-11-08 21:51:00,0.09168702095716626,0.0
2020-11-08 21:52:00,299,2775,1,55.771280000000004,49.211945,22,0,2020-11-08 21:52:00,0.09168702095716626,0.0
2020-11-08 21:53:00,299,2775,1,55.771280000000004,49.211945,22,0,2020-11-08 21:53:00,0.09168702095716626,0.0
2020-11-08 21:54:00,299,2775,1,55.771280000000004,49.211945,22,0,2020-11-08 21:54:00,0.09168702095716626,0.0
2020-11-08 21:55:00,299,2775,1,55.771280000000004,49.211945,22,0,2020-11-08 21:55:00,0.09168702095716626,0.0
2020-11-08 21:55:00,299,2775,1,55.771280000000004,49.211945,22,0,2020-11-08 21:55:00,0.09168702095716626,0.0
2020-11-08 21:56:00,299,2775,1,55.771280000000004,49.211945,22,0,2020-11-08 21:56:00,0.09168702095716626,0.0
2020-11-08 21:57:00,299,2775,1,55.771280000000004,49.211945,22,0,2020-11-08 21:57:00,0.09168702095716626,0.0
2020-11-08 21:58:00,299,2775,1,55.771280000000004,49.211945,22,0,2020-11-08 21:58:00,0.09168702095716626,0.0
2020-11-08 21:59:00,299,2775,1,55.771280000000004,49.211945,22,0,2020-11-08 21:59:00,0.09168702095716626,0.0
2020-11-09 12:00:00,101,2775,22,55.82585200000001,49.033471999999996,22,2,2020-11-09 12:00:00,0.09498119212244781,0.0007794866815370727
2020-11-09 12:01:00,107,2775,22,55.825022,49.040895,22,34,2020-11-09 12:01:00,0.0876820130471464,0.007299179075301407
2020-11-09 12:02:00,7,2775,22,55.826253,49.042962,22,25,2020-11-09 12:02:00,0.08615249207074385,0.0015295209764025486
2020-11-09 12:03:00,3,2775,22,55.82676,49.042983,22,5,2020-11-09 12:03:00,0.08631056574950746,0.00015807367876360945
2020-11-09 12:04:00,65,2775,22,55.831138,49.050365,22,46,2020-11-09 12:04:00,0.08122763692241872,0.005082928827088745
2020-11-09 12:04:00,65,2775,22,55.831138,49.050365,22,46,2020-11-09 12:04:00,0.08122763692241872,0.0
2020-11-09 12:05:00,65,2775,22,55.8318,49.053067,22,8,2020-11-09 12:05:00,0.07909080523044551,0.0021368316919732067
2020-11-09 12:06:00,75,2775,22,55.83288,49.057367,22,16,2020-11-09 12:06:00,0.07578940105318362,0.0033014041772618935
2020-11-09 12:07:00,88,2775,22,55.832997,49.060518,22,0,2020-11-09 12:07:00,0.07310482343867392,0.0026845776145097006
2020-11-09 12:08:00,86,2775,22,55.833013,49.062877,22,0,2020-11-09 12:08:00,0.07108316597479358,0.002021657463880333
2020-11-09 12:09:00,88,2775,22,55.83309300000001,49.06612,22,24,2020-11-09 12:09:00,0.0683704527555665,0.0027127132192270864
2020-11-09 12:10:00,89,2775,22,55.833234999999995,49.071647999999996,22,26,2020-11-09 12:10:00,0.06386396926280136,0.00450648349276514
2020-11-09 12:11:00,88,2775,22,55.83329000000001,49.07693,22,29,2020-11-09 12:11:00,0.05966883438614491,0.004195134876656445
2020-11-09 12:12:00,185,2775,22,55.83289499999999,49.0801,22,3,2020-11-09 12:12:00,0.0569615249269137,0.0027073094592312136
2020-11-09 12:13:00,157,2775,22,55.829652,49.081342,22,18,2020-11-09 12:13:00,0.05395168854633071,0.0030098363805829906
2020-11-09 12:14:00,77,2775,22,55.830268000000004,49.089178000000004,22,48,2020-11-09 12:14:00,0.048470257612272034,0.005481430934058673
2020-11-09 12:15:00,164,2775,22,55.82945,49.092083,22,15,2020-11-09 12:15:00,0.0458487751199525,0.0026214824923195337
2020-11-09 12:16:00,162,2775,22,55.827535,49.093007,22,18,2020-11-09 12:16:00,0.04383023222616861,0.0020185428937838923
2020-11-09 12:17:00,165,2775,22,55.825538,49.093893,22,21,2020-11-09 12:17:00,0.0417919955015317,0.002038236724636912
2020-11-09 12:18:00,165,2775,22,55.82275300000001,49.095168,22,15,2020-11-09 12:18:00,0.038947098710952144,0.0028448967905795527
2020-11-09 12:19:00,166,2775,22,55.820207999999994,49.096262,22,9,2020-11-09 12:19:00,0.03643194456791404,0.002515154143038101
2020-11-09 12:20:00,157,2775,22,55.816875,49.098440000000004,22,24,2020-11-09 12:20:00,0.032618299802410905,0.003813644765503138
2020-11-09 12:22:00,157,2775,22,55.816875,49.098440000000004,22,0,2020-11-09 12:22:00,0.032618299802410905,0.0
2020-11-09 12:23:00,159,2775,22,55.816025,49.099097,22,12,2020-11-09 12:23:00,0.031573041617812554,0.0010452581845983508
2020-11-09 12:24:00,155,2775,22,55.812342,49.10195,22,24,2020-11-09 12:24:00,0.02706526033497452,0.004507781282838033
2020-11-09 12:25:00,184,2775,22,55.805062,49.10187,22,49,2020-11-09 12:25:00,0.023560499082151576,0.003504761252822945
2020-11-09 12:26:00,230,2775,22,55.799528,49.099398,22,36,2020-11-09 12:26:00,0.024549346080903135,0.0009888469987515587
2020-11-09 12:27:00,49,2775,22,55.799767,49.100367999999996,22,34,2020-11-09 12:27:00,0.023622380278036842,0.0009269658028662926
2020-11-09 12:28:00,168,2775,22,55.801168000000004,49.10764,22,32,2020-11-09 12:28:00,0.016818202787453773,0.006804177490583069
2020-11-09 12:29:00,172,2775,22,55.798145,49.10932800000001,22,10,2020-11-09 12:29:00,0.014523758810983847,0.002294443976469926
2020-11-09 12:30:00,105,2775,22,55.797228000000004,49.113708,22,11,2020-11-09 12:30:00,0.010068109703412324,0.004455649107571524
2020-11-09 12:31:00,105,2775,22,55.797228000000004,49.113708,22,0,2020-11-09 12:31:00,0.010068109703412324,0.0
2020-11-09 12:32:00,105,2775,22,55.797228000000004,49.113708,22,0,2020-11-09 12:32:00,0.010068109703412324,0.0
2020-11-09 12:33:00,100,2775,22,55.797105,49.11523,22,11,2020-11-09 12:33:00,0.008541325541158596,0.0015267841622537276
2020-11-09 12:34:00,107,2775,22,55.79671999999999,49.119158,22,24,2020-11-09 12:34:00,0.004594503781694025,0.003946821759464571
2020-11-09 12:35:00,100,2775,22,55.796317,49.12383,22,16,2020-11-09 12:35:00,0.0001071540946487896,0.004487349687045236
2020-11-09 12:36:00,92,2775,22,55.796222,49.124463,22,3,2020-11-09 12:36:00,0.0007339891007357089,0.0006268350060869193
2020-11-09 12:37:00,101,2775,22,55.79589300000001,49.12759000000001,22,20,2020-11-09 12:37:00,0.003877959515014589,0.00314397041427888
2020-11-09 12:38:00,102,2775,22,55.79548000000001,49.132059999999996,22,8,2020-11-09 12:38:00,0.00836695028071261,0.004488990765698021
2020-11-09 12:39:00,94,2775,22,55.79521999999999,49.135118,22,1,2020-11-09 12:39:00,0.011435860483583743,0.003068910202871134
2020-11-09 12:40:00,102,2775,22,55.794988000000004,49.13750200000001,22,0,2020-11-09 12:40:00,0.013831102089144447,0.0023952416055607034
2020-11-09 12:41:00,111,2775,22,55.794,49.144575,22,33,2020-11-09 12:41:00,0.020967892407206066,0.007136790318061619
2020-11-09 12:42:00,189,2775,22,55.792483,49.147952000000004,22,11,2020-11-09 12:42:00,0.024516192404209502,0.003548299997003436
2020-11-09 12:43:00,190,2775,22,55.790103,49.147255,22,2,2020-11-09 12:43:00,0.02432045445710359,0.00019573794710591244
2020-11-09 12:44:00,157,2775,22,55.788484999999994,49.146882,22,4,2020-11-09 12:44:00,0.024426798439419063,0.00010634398231547382
2020-11-09 12:45:00,103,2775,22,55.788077,49.149987,22,11,2020-11-09 12:45:00,0.027506383568185595,0.0030795851287665314
2020-11-09 12:46:00,103,2775,22,55.788013,49.15105300000001,22,1,2020-11-09 12:46:00,0.028544156197033783,0.001037772628848188
2020-11-09 12:47:00,69,2775,22,55.787746999999996,49.153434999999995,22,17,2020-11-09 12:47:00,0.03090423040620442,0.002360074209170636
2020-11-09 12:48:00,74,2775,22,55.787073,49.159746999999996,22,21,2020-11-09 12:48:00,0.03717320896828436,0.006268978562079943
2020-11-09 12:50:00,185,2775,22,55.785681999999994,49.170857,22,19,2020-11-09 12:50:00,0.04830209842232502,0.0028680686098622454
2020-11-09 12:51:00,183,2775,22,55.78527800000001,49.170915,22,4,2020-11-09 12:51:00,0.04844879626987486,0.000146697847549844
2020-11-09 12:52:00,186,2775,22,55.78230799999999,49.170503000000004,22,12,2020-11-09 12:52:00,0.048813164289979734,0.00036436802010487296
2020-11-09 12:53:00,157,2775,22,55.779740000000004,49.171983000000004,22,9,2020-11-09 12:53:00,0.05100681130986649,0.002193647019886759
2020-11-09 12:54:00,0,2775,22,55.779662,49.17207,22,0,2020-11-09 12:54:00,0.05111441985389019,0.00010760854402369624
2020-11-09 12:55:00,170,2775,22,55.77587,49.174555,22,39,2020-11-09 12:55:00,0.05476754341761107,0.0036531235637208836
2020-11-09 12:56:00,157,2775,22,55.771213,49.175438,22,30,2020-11-09 12:56:00,0.05746101128591309,0.0026934678683020186
2020-11-09 12:56:00,157,2775,22,55.771213,49.175438,22,30,2020-11-09 12:56:00,0.05746101128591309,0.0
2020-11-09 12:57:00,154,2775,22,55.768013,49.178333,22,35,2020-11-09 12:57:00,0.06148313242670741,0.004022121140794317
2020-11-09 12:58:00,136,2775,22,55.76649000000001,49.180238,22,0,2020-11-09 12:58:00,0.06387680991564641,0.002393677488939004
2020-11-09 12:59:00,136,2775,22,55.764355,49.183904999999996,22,32,2020-11-09 12:59:00,0.06811652161553299,0.0042397116998865725
2020-11-09 13:00:00,136,2775,22,55.762425,49.187267,22,14,2020-11-09 13:00:00,0.07199106539703237,0.003874543781499387
2020-11-09 13:01:00,175,2775,22,55.759772,49.18872,22,16,2020-11-09 13:01:00,0.07453933281832216,0.0025482674212897877
2020-11-09 13:02:00,177,2775,22,55.756903,49.188833,22,3,2020-11-09 13:02:00,0.07608221561574176,0.001542882797419598
2020-11-09 13:03:00,179,2775,22,55.75411800000001,49.189013,22,5,2020-11-09 13:03:00,0.07771123784884201,0.0016290222331002552
2020-11-09 13:04:00,178,2775,22,55.751792,49.189085,22,26,2020-11-09 13:04:00,0.07905676170954412,0.001345523860702108
2020-11-09 13:05:00,163,2775,22,55.74952800000001,49.18965,22,21,2020-11-09 13:05:00,0.08081268505005189,0.0017559233405077673
2020-11-09 13:06:00,171,2775,22,55.746465,49.19031500000001,22,20,2020-11-09 13:06:00,0.0831538620690679,0.002341177019016011
2020-11-09 13:07:00,173,2775,22,55.745368000000006,49.190616999999996,22,7,2020-11-09 13:07:00,0.08405570450599295,0.0009018424369250516
2020-11-09 13:08:00,238,2775,22,55.741305000000004,49.192107,22,16,2020-11-09 13:08:00,0.08773305088163477,0.003677346375641821
2020-11-09 13:09:00,227,2775,22,55.73728199999999,49.184762,22,59,2020-11-09 13:09:00,0.08488271318119275,0.0028503377004420183
2020-11-09 13:10:00,224,2775,22,55.734713,49.17995,22,7,2020-11-09 13:10:00,0.0833701321217605,0.0015125810594322497
2020-11-09 13:11:00,218,2775,22,55.734562,49.179718,22,0,2020-11-09 13:11:00,0.08332563810136981,4.4494020390695166e-05
2020-11-09 13:12:00,193,2775,22,55.732369999999996,49.182253,22,25,2020-11-09 13:12:00,0.08665333992409514,0.0033277018227253347
2020-11-09 13:13:00,210,2775,22,55.729092,49.178571999999996,22,21,2020-11-09 13:13:00,0.08672499718650463,7.165726240948578e-05
2020-11-09 13:14:00,215,2775,22,55.726863,49.175643,22,20,2020-11-09 13:14:00,0.08667768059310181,4.7316593402818574e-05
2020-11-09 13:15:00,202,2775,22,55.722202,49.172162,22,31,2020-11-09 13:15:00,0.0885015210999194,0.001823840506817595
2020-11-09 13:16:00,208,2775,22,55.72099300000001,49.171038,22,4,2020-11-09 13:16:00,0.0889127793851879,0.00041125828526850094
2020-11-09 13:17:00,6,2775,22,55.721175,49.171458,22,6,2020-11-09 13:17:00,0.08898329466815474,7.051528296683762e-05
2020-11-09 13:18:00,7,2775,22,55.721258,49.171479999999995,22,0,2020-11-09 13:18:00,0.08892506578574809,5.8228882406655136e-05
2020-11-09 13:19:00,7,2775,22,55.721258,49.171479999999995,22,0,2020-11-09 13:19:00,0.08892506578574809,0.0
2020-11-09 13:20:00,7,2775,22,55.721258,49.171479999999995,22,0,2020-11-09 13:20:00,0.08892506578574809,0.0
2020-11-09 13:21:00,7,2775,22,55.721258,49.171479999999995,22,0,2020-11-09 13:21:00,0.08892506578574809,0.0
2020-11-09 13:22:00,7,2775,22,55.721258,49.171479999999995,22,0,2020-11-09 13:22:00,0.08892506578574809,0.0
2020-11-09 13:23:00,14,2775,22,55.723905,49.17292800000001,22,36,2020-11-09 13:23:00,0.08750946491666427,0.0014156008690838218
2020-11-09 13:24:00,35,2775,22,55.727837,49.177057,22,34,2020-11-09 13:24:00,0.08676150642421758,0.0007479584924466876
2020-11-09 13:25:00,32,2775,22,55.731255000000004,49.181083,22,32,2020-11-09 13:25:00,0.08670053255314793,6.0973871069652796e-05
2020-11-09 13:26:00,29,2775,22,55.732873,49.183065,22,0,2020-11-09 13:26:00,0.08683584493168761,0.00013531237853968425
2020-11-09 13:27:00,279,2775,22,55.733998,49.181121999999995,22,7,2020-11-09 13:27:00,0.084689291914618,0.002146553017069605
2020-11-09 13:28:00,51,2775,22,55.734784999999995,49.181108,22,15,2020-11-09 13:28:00,0.08410269442770987,0.0005865974869081331
2020-11-09 13:29:00,46,2775,22,55.738856999999996,49.188309999999994,22,59,2020-11-09 13:29:00,0.08641405442403265,0.0023113599963227732
2020-11-09 13:30:00,331,2775,22,55.741445,49.192845,22,11,2020-11-09 13:30:00,0.08822235293280196,0.0018082985087693182
2020-11-09 13:31:00,351,2775,22,55.743502,49.191382,22,23,2020-11-09 13:31:00,0.0858006577888518,0.002421695143950159
2020-11-09 13:32:00,352,2775,22,55.745084999999996,49.190993,22,7,2020-11-09 13:32:00,0.08452629842244498,0.0012743593664068242
2020-11-09 13:33:00,353,2775,22,55.746885,49.190348,22,19,2020-11-09 13:33:00,0.08292946141149178,0.0015968370109532004
2020-11-09 13:34:00,358,2775,22,55.74916700000001,49.18982000000001,22,19,2020-11-09 13:34:00,0.08116042016895215,0.0017690412425396262
2020-11-09 13:35:00,344,2775,22,55.75089300000001,49.18925,22,9,2020-11-09 13:35:00,0.07970166905403583,0.0014587511149163207
2020-11-09 13:36:00,358,2775,22,55.754603,49.189075,22,12,2020-11-09 13:36:00,0.07750146621193738,0.0022002028420984587
2020-11-09 13:37:00,86,2775,22,55.756662,49.19277,22,33,2020-11-09 13:37:00,0.07959681222888591,0.0020953460169485377
2020-11-09 13:39:00,324,2775,22,55.757282999999994,49.196753,22,7,2020-11-09 13:39:00,0.08278083433380358,0.0031840221049176665
2020-11-09 13:40:00,321,2775,22,55.75923,49.193318,22,14,2020-11-09 13:40:00,0.07883372809273667,0.003947106241066908
2020-11-09 13:41:00,322,2775,22,55.75960799999999,49.192763,22,6,2020-11-09 13:41:00,0.07816622830865279,0.0006674997840838831
2020-11-09 13:42:00,313,2775,22,55.760817,49.190657,22,11,2020-11-09 13:42:00,0.07573922469236144,0.0024270036162913483
2020-11-09 13:43:00,316,2775,22,55.763659999999994,49.185613000000004,22,41,2020-11-09 13:43:00,0.06995130720723387,0.005787917485127567
2020-11-09 13:44:00,315,2775,22,55.766215,49.18119,22,29,2020-11-09 13:44:00,0.06484751654458287,0.0051037906626510005
2020-11-09 13:45:00,331,2775,22,55.76756999999999,49.179045,22,14,2020-11-09 13:45:00,0.062319122522711226,0.0025283940218716466
2020-11-09 13:46:00,338,2775,22,55.770363,49.176655,22,9,2020-11-09 13:46:00,0.05892735650781807,0.0033917660148931536
2020-11-09 13:47:00,354,2775,22,55.772285,49.175523,22,27,2020-11-09 13:47:00,0.05707871183725157,0.0018486446705665016
2020-11-09 13:47:00,354,2775,22,55.772285,49.175523,22,27,2020-11-09 13:47:00,0.05707871183725157,0.0
2020-11-09 13:48:00,338,2775,22,55.777533,49.174015000000004,22,44,2020-11-09 13:48:00,0.05366358826057492,0.00341512357667665
2020-11-09 13:49:00,340,2775,22,55.779987,49.172193,22,9,2020-11-09 13:49:00,0.051126284482642385,0.0025373037779325355
2020-11-09 13:50:00,3,2775,22,55.782971999999994,49.170947,22,14,2020-11-09 13:50:00,0.04905453161533625,0.002071752867306133
2020-11-09 13:51:00,2,2775,22,55.78684300000001,49.171273,22,19,2020-11-09 13:51:00,0.04846878637844933,0.0005857452368869254
2020-11-09 13:52:00,2,2775,22,55.78684300000001,49.171273,22,0,2020-11-09 13:52:00,0.04846878637844933,0.0
2020-11-09 13:53:00,236,2775,22,55.787298,49.169325,22,0,2020-11-09 13:53:00,0.046469531092965595,0.0019992552854837323
2020-11-09 13:54:00,258,2775,22,55.786947999999995,49.166668,22,20,2020-11-09 13:54:00,0.043938565668444826,0.002530965424520769
2020-11-09 13:55:00,279,2775,22,55.78704200000001,49.161618,22,15,2020-11-09 13:55:00,0.038996044991764074,0.004942520676680752
2020-11-09 13:56:00,282,2775,22,55.78749000000001,49.157327,22,20,2020-11-09 13:56:00,0.03472585509386274,0.004270189897901337
2020-11-09 13:57:00,280,2775,22,55.787778,49.154582,22,16,2020-11-09 13:57:00,0.03200000320312221,0.0027258518907405244
2020-11-09 13:58:00,277,2775,22,55.787937,49.152807,22,0,2020-11-09 13:58:00,0.030248185019934502,0.0017518181831877103
2020-11-09 13:59:00,11,2775,22,55.789752,49.152335,22,10,2020-11-09 13:59:00,0.029338564927413636,0.0009096200925208658
2020-11-09 14:00:00,174,2775,22,55.79299,49.155635,22,30,2020-11-09 14:00:00,0.03207277680525646,0.0027342118778428265
2020-11-09 14:01:00,275,2775,22,55.792915,49.151668,22,12,2020-11-09 14:01:00,0.028138448606845185,0.003934328198411278
2020-11-09 14:02:00,270,2775,22,55.792922999999995,49.151613,22,0,2020-11-09 14:02:00,0.02808288683522274,5.5561771622445605e-05
2020-11-09 14:03:00,293,2775,22,55.7942,49.144575,22,31,2020-11-09 14:03:00,0.020947126580993652,0.007135760254229087
2020-11-09 14:04:00,278,2775,22,55.795044999999995,49.137583,22,24,2020-11-09 14:04:00,0.01390659070369189,0.007040535877301763
2020-11-09 14:05:00,282,2775,22,55.79541800000001,49.13424000000001,22,18,2020-11-09 14:05:00,0.010543967232510477,0.003362623471181412
2020-11-09 14:06:00,285,2775,22,55.795538,49.132727,22,4,2020-11-09 14:06:00,0.009026220693072908,0.0015177465394375696
2020-11-09 14:09:00,279,2775,22,55.796985,49.116007,22,31,2020-11-09 14:09:00,0.007756471942831997,0.007465181709557226
2020-11-09 14:10:00,2,2775,22,55.797940000000004,49.115732,22,11,2020-11-09 14:10:00,0.00817024461078044,0.00041377266794844283
2020-11-09 14:11:00,258,2775,22,55.798265,49.114948,22,8,2020-11-09 14:11:00,0.00900539893619524,0.0008351543254148004
2020-11-09 14:12:00,336,2775,22,55.799712,49.10893,22,24,2020-11-09 14:12:00,0.015194594334827121,0.006189195398631881
2020-11-09 14:13:00,248,2775,22,55.801719999999996,49.103407000000004,22,38,2020-11-09 14:13:00,0.021040487446819533,0.0058458931119924114
2020-11-09 14:14:00,4,2775,22,55.808577,49.102675,22,54,2020-11-09 14:14:00,0.02438585116415015,0.0033453637173306155
2020-11-09 14:15:00,335,2775,22,55.812265000000004,49.102548,22,3,2020-11-09 14:15:00,0.02653992483034148,0.0021540736661913307
2020-11-09 14:16:00,329,2775,22,55.814857999999994,49.100507,22,11,2020-11-09 14:16:00,0.02974298068452065,0.0032030558541791716
2020-11-09 14:17:00,341,2775,22,55.81950300000001,49.097283000000004,22,31,2020-11-09 14:17:00,0.035199293075292355,0.0054563123907717045
2020-11-09 14:18:00,346,2775,22,55.823547,49.095455,22,12,2020-11-09 14:18:00,0.03928408859830962,0.004084795523017264
2020-11-09 14:19:00,348,2775,22,55.827053,49.093858000000004,22,19,2020-11-09 14:19:00,0.04289078989712976,0.003606701298820139
2020-11-09 14:20:00,349,2775,22,55.828927,49.093043,22,4,2020-11-09 14:20:00,0.04480894045834997,0.0019181505612202096
2020-11-09 14:21:00,259,2775,22,55.831155,49.090740000000004,22,15,2020-11-09 14:21:00,0.04800990233274758,0.003200961874397612
2020-11-09 14:22:00,257,2775,22,55.829735,49.08361,22,39,2020-11-09 14:22:00,0.05224173927043368,0.004231836937686098
2020-11-09 14:23:00,256,2775,22,55.829547999999996,49.082113,22,0,2020-11-09 14:23:00,0.05328305460462784,0.0010413153341941594
2020-11-09 14:24:00,360,2775,22,55.831675,49.080255,22,26,2020-11-09 14:24:00,0.056064710620850645,0.0027816560162228082
2020-11-09 14:25:00,266,2775,22,55.833523,49.079052000000004,22,19,2020-11-09 14:25:00,0.058168307952007746,0.0021035973311571005
2020-11-09 14:26:00,267,2775,22,55.83335500000001,49.074145,22,27,2020-11-09 14:26:00,0.061916263105913756,0.00374795515390601
2020-11-09 14:27:00,267,2775,22,55.833313000000004,49.073468,22,1,2020-11-09 14:27:00,0.062434834331489046,0.00051857122557529
2020-11-09 14:28:00,266,2775,22,55.833192000000004,49.06716,22,22,2020-11-09 14:28:00,0.06755049294416854,0.005115658612679493
2020-11-09 14:29:00,267,2775,22,55.83309300000001,49.061357,22,14,2020-11-09 14:29:00,0.07242932669161564,0.004878833747447103
2020-11-09 14:30:00,247,2775,22,55.832432,49.054984999999995,22,38,2020-11-09 14:30:00,0.0776741195766034,0.005244792884987762
2020-11-09 14:31:00,243,2775,22,55.831648,49.051932,22,7,2020-11-09 14:31:00,0.0800392077984282,0.002365088221824796
2020-11-09 14:32:00,232,2775,22,55.829388,49.046032000000004,22,41,2020-11-09 14:32:00,0.08446028146412657,0.004421073665698369
2020-11-09 14:33:00,178,2775,22,55.825725,49.042607000000004,22,22,2020-11-09 14:33:00,0.08630380627179345,0.001843524807666877
2020-11-09 14:35:00,192,2775,22,55.823317,49.031633,22,26,2020-11-09 14:35:00,0.09598571396306965,0.0009994205308062054
2020-11-09 14:36:00,96,2775,22,55.8221,49.033595,22,10,2020-11-09 14:36:00,0.09376234570444685,0.002223368258622807
2020-11-09 14:37:00,96,2775,22,55.8221,49.033595,22,0,2020-11-09 14:37:00,0.09376234570444685,0.0
